SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,2966 Postwood Dr,San Jose,CA,95132,1150000,4,2,,1361,6099,1964,,845,,,,,https://www.redfin.com/CA/San-Jose/2966-Postwood-Dr-95132/home/867724,,,N,Y,37.4119788,-121.8758511
PAST SALE,February-11-2022,Single Family Residential,1179 Copper Peak Ln,San Jose,CA,95120,2700000,5,3,SAN JOSE,2733,7861,1984,,988,,Sold,,,https://www.redfin.com/CA/San-Jose/1179-Copper-Peak-Ln-95120/home/935454,MLSListings,ML81877953,N,Y,37.1972589,-121.8437403
PAST SALE,April-1-2022,Single Family Residential,1036 Craig Dr,San Jose,CA,95129,2700000,3,2,Old Orchard,1133,6825,1959,,2383,,Sold,,,https://www.redfin.com/CA/San-Jose/1036-Craig-Dr-95129/home/664655,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40983030,N,Y,37.3077949,-122.0152071
PAST SALE,,Single Family Residential,19151 Brookhaven Dr,Saratoga,CA,95070,3038000,3,2,,1568,11666,1955,,1938,,,,,https://www.redfin.com/CA/Saratoga/19151-Brookhaven-Dr-95070/home/1264331,,,N,Y,37.2961668,-122.0071699
PAST SALE,,Single Family Residential,1176 Janis Way,San Jose,CA,95125,2300000,5,3,,2569,9322,1954,,895,,,,,https://www.redfin.com/CA/San-Jose/1176-Janis-Way-95125/home/1315452,,,N,Y,37.2844482,-121.8869899
PAST SALE,,Single Family Residential,6583 Deer Hollow Ct,San Jose,CA,95120,2830000,5,4,,3118,8138,1995,,908,,,,,https://www.redfin.com/CA/San-Jose/6583-Deer-Hollow-Ct-95120/home/877391,,,N,Y,37.2267006,-121.8535713
PAST SALE,May-20-2022,Single Family Residential,230 S Midway St,Campbell,CA,95008,2620000,3,2,CAMPBELL,2444,12196,1952,,1072,,Sold,,,https://www.redfin.com/CA/Campbell/230-S-Midway-St-95008/home/1682478,MLSListings,ML81887638,N,Y,37.2834378,-121.9268891
PAST SALE,January-11-2022,Single Family Residential,3282 Lantern Way,San Jose,CA,95111,999999,4,2.5,San Jose,1742,5940,1977,,574,,Sold,,,https://www.redfin.com/CA/San-Jose/3282-Lantern-Way-95111/home/899671,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40975755,N,Y,37.2942249,-121.8280372
PAST SALE,,Single Family Residential,1330 Martin Ave,San Jose,CA,95126,1520000,3,1,,1692,6638,1912,,898,,,,,https://www.redfin.com/CA/San-Jose/1330-Martin-Ave-95126/home/1367666,,,N,Y,37.3287128,-121.9159544
PAST SALE,,Single Family Residential,456 Shadow Rock Ct,San Jose,CA,95136,1183000,3,3,,1704,3333,1996,,694,,,,,https://www.redfin.com/CA/San-Jose/456-Shadow-Rock-Ct-95136/home/866873,,,N,Y,37.2786418,-121.8530774
PAST SALE,April-26-2022,Single Family Residential,5907 Foligno Way,San Jose,CA,95138,4000000,4,4,SAN JOSE,3684,15472,1996,,1086,175,Sold,,,https://www.redfin.com/CA/San-Jose/5907-Foligno-Way-95138/home/1407743,MLSListings,ML81888766,N,Y,37.2716526,-121.7611745
PAST SALE,,Single Family Residential,20525 Whispering Oaks Dr,San Jose,CA,95120,3525000,4,3,,3506,83614,1900,,1005,,,,,https://www.redfin.com/CA/San-Jose/20525-Whispering-Oaks-Dr-95120/home/1450842,,,N,Y,37.1938314,-121.817412
PAST SALE,October-24-2022,Single Family Residential,1302 Cherry Ct,San Jose,CA,95118,1400000,3,2.5,SAN JOSE,1900,6293,1961,,737,,Sold,,,https://www.redfin.com/CA/San-Jose/1302-Cherry-Ct-95118/home/1742217,MLSListings,ML81911494,N,Y,37.2625182,-121.8842901
PAST SALE,,Single Family Residential,2623 Glenrio Dr,San Jose,CA,95121,900000,4,2,,1400,6351,1965,,643,,,,,https://www.redfin.com/CA/San-Jose/2623-Glenrio-Dr-95121/home/1757952,,,N,Y,37.3126668,-121.7962463
PAST SALE,,Single Family Residential,1196 Carla Dr,San Jose,CA,95120,1750000,4,3,,1823,9825,1968,,960,,,,,https://www.redfin.com/CA/San-Jose/1196-Carla-Dr-95120/home/696704,,,N,Y,37.2252578,-121.870537
PAST SALE,November-9-2021,Single Family Residential,19531 Mockingbird Hill Ln,San Jose,CA,95120,3325000,4,2.5,SAN JOSE,3132,61044,1979,,1062,,Sold,,,https://www.redfin.com/CA/San-Jose/19531-Mockingbird-Hill-Ln-95120/home/737371,MLSListings,ML81867598,N,Y,37.1972151,-121.8336203
PAST SALE,,Single Family Residential,3297 Monte Verde Ln,San Jose,CA,95135,2510000,4,3,,2117,5870,1997,,1186,,,,,https://www.redfin.com/CA/San-Jose/3297-Monte-Verde-Ln-95135/home/1535738,,,N,Y,37.3109717,-121.7599058
PAST SALE,,Single Family Residential,1222 S Almaden Ave,San Jose,CA,95110,587500,5,3,,1652,5373,1907,,356,,,,,https://www.redfin.com/CA/San-Jose/1222-S-Almaden-Ave-95110/home/1716188,,,N,Y,37.3158314,-121.8795864
PAST SALE,September-1-2022,Single Family Residential,956 Willow Glen Way,San Jose,CA,95125,1500000,3,2,SAN JOSE,1561,8224,1924,,961,,Sold,,,https://www.redfin.com/CA/San-Jose/956-Willow-Glen-Way-95125/home/1689892,MLSListings,ML81905909,N,Y,37.3016966,-121.8912361
PAST SALE,September-30-2022,Single Family Residential,18980 Newsom Ave,Cupertino,CA,95014,1500000,3,1,CUPERTINO,897,5610,1955,,1672,,Sold,,,https://www.redfin.com/CA/Cupertino/18980-Newsom-Ave-95014/home/1659364,MLSListings,ML81898838,N,Y,37.3107137,-122.0046454
PAST SALE,,Single Family Residential,4822 Snow Dr,San Jose,CA,95111,790000,3,2,,1056,5562,1962,,748,,,,,https://www.redfin.com/CA/San-Jose/4822-Snow-Dr-95111/home/776890,,,N,Y,37.2758204,-121.8056476
PAST SALE,,Single Family Residential,5422 Copeland Ln,San Jose,CA,95124,1410000,3,2,,1342,5545,1974,,1051,,,,,https://www.redfin.com/CA/San-Jose/5422-Copeland-Ln-95124/home/912912,,,N,Y,37.2398645,-121.9184026
PAST SALE,,Single Family Residential,6008 Running Springs Rd,San Jose,CA,95135,2500000,5,4,,3036,8264,1996,,823,,,,,https://www.redfin.com/CA/San-Jose/6008-Running-Springs-Rd-95135/home/1443255,,,N,Y,37.2778439,-121.7370674
PAST SALE,February-8-2022,Single Family Residential,6315 Skywalker Dr,San Jose,CA,95135,2800000,4,3,SAN JOSE,3308,11989,1996,,846,,Sold,,,https://www.redfin.com/CA/San-Jose/6315-Skywalker-Dr-95135/home/1795248,MLSListings,ML81873118,N,Y,37.2761436,-121.7389819
PAST SALE,,Single Family Residential,2885 Penitencia Creek Rd,San Jose,CA,95132,900000,4,3,,2084,6135,1973,,432,,,,,https://www.redfin.com/CA/San-Jose/2885-Penitencia-Creek-Rd-95132/home/696993,,,N,Y,37.3871067,-121.8519681
PAST SALE,,Single Family Residential,3404 Mount McKinley Ct,San Jose,CA,95127,500000,4,2,,1720,10253,1959,,291,,,,,https://www.redfin.com/CA/San-Jose/3404-Mount-McKinley-Ct-95127/home/1508196,,,N,Y,37.3535069,-121.8038111
PAST SALE,April-28-2022,Single Family Residential,1505 Hillsdale Ave,San Jose,CA,95118,1500000,3,2,San Jose,1298,7956,1954,,1156,,Sold,,,https://www.redfin.com/CA/San-Jose/1505-Hillsdale-Ave-95118/home/1015256,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40990818,N,Y,37.2708416,-121.8955489
PAST SALE,,Single Family Residential,288 Belblossom Way,Los Gatos,CA,95032,2250000,4,3,,2151,9759,1965,,1046,,,,,https://www.redfin.com/CA/Los-Gatos/288-Belblossom-Way-95032/home/1553113,,,N,Y,37.235156,-121.9203352
PAST SALE,,Single Family Residential,1699 English Dr,San Jose,CA,95129,2500000,4,2,,2388,9702,1958,,1047,,,,,https://www.redfin.com/CA/San-Jose/1699-English-Dr-95129/home/1476328,,,N,Y,37.2932564,-122.0026022
PAST SALE,April-10-2022,Single Family Residential,77 Cook Pl,Santa Clara,CA,95050,1580000,3,2.5,SANTA CLARA,1784,2077,2014,,886,155,Sold,,,https://www.redfin.com/CA/Santa-Clara/77-Cook-Pl-95050/home/28895830,MLSListings,ML81886349,N,Y,37.3264958,-121.9534658
PAST SALE,December-20-2021,Single Family Residential,2473 Melville Way,San Jose,CA,95130,1650000,3,2,SAN JOSE,1412,6264,1959,,1169,,Sold,,,https://www.redfin.com/CA/San-Jose/2473-Melville-Way-95130/home/793018,MLSListings,ML81872870,N,Y,37.2774617,-121.9889266
PAST SALE,,Single Family Residential,2757 Quinto Way,San Jose,CA,95124,1850000,4,2,,1860,6820,1963,,995,,,,,https://www.redfin.com/CA/San-Jose/2757-Quinto-Way-95124/home/773782,,,N,Y,37.2719935,-121.9172213
PAST SALE,,Single Family Residential,4047 McLaughlin Ave,San Jose,CA,95121,1260000,4,3,,1917,6072,1977,,657,,,,,https://www.redfin.com/CA/San-Jose/4047-McLaughlin-Ave-95121/home/901585,,,N,Y,37.2906496,-121.8113086
PAST SALE,,Single Family Residential,5345 Fairway Dr,San Jose,CA,95127,2925000,5,5,,4357,15400,2008,,671,,,,,https://www.redfin.com/CA/San-Jose/5345-Fairway-Dr-95127/home/943183,,,N,Y,37.3827058,-121.8220535
PAST SALE,April-11-2022,Single Family Residential,4927 Adair Way,San Jose,CA,95124,3060000,4,3.5,SAN JOSE,2583,8128,1955,,1185,,Sold,,,https://www.redfin.com/CA/San-Jose/4927-Adair-Way-95124/home/1689843,MLSListings,ML81879738,N,Y,37.2477188,-121.9439801
PAST SALE,April-29-2022,Single Family Residential,915 Chabrant,San Jose,CA,95125,1600000,3,2,Willow Glen,1370,4357,1940,,1168,,Sold,,,https://www.redfin.com/CA/San-Jose/915-Chabrant-Way-95125/home/1634463,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991086,N,Y,37.3106373,-121.8979053
PAST SALE,January-14-2022,Single Family Residential,4037 Loganberry Dr,San Jose,CA,95121,1350000,4,2.5,SAN JOSE,2036,9525,1974,,663,,Sold,,,https://www.redfin.com/CA/San-Jose/4037-Loganberry-Dr-95121/home/1732463,MLSListings,ML81822583,N,Y,37.304645,-121.7848759
PAST SALE,,Single Family Residential,222 N Claremont Ave,San Jose,CA,95127,965000,3,1,,1169,7184,1947,,825,,,,,https://www.redfin.com/CA/San-Jose/222-N-Claremont-Ave-95127/home/1406895,,,N,Y,37.3759434,-121.8282597
PAST SALE,January-4-2022,Single Family Residential,6667 Dorene Pl,San Jose,CA,95120,2100000,4,2,SAN JOSE,2022,11419,1975,,1039,,Sold,,,https://www.redfin.com/CA/San-Jose/6667-Dorene-Pl-95120/home/875538,MLSListings,ML81873143,N,Y,37.2164999,-121.857284
PAST SALE,,Single Family Residential,1273 Doncaster Way,San Jose,CA,95127,930000,3,2,,1502,5091,1956,,619,,,,,https://www.redfin.com/CA/San-Jose/1273-Doncaster-Way-95127/home/1090500,,,N,Y,37.3523887,-121.818294
PAST SALE,,Single Family Residential,2987 Masonwood St,San Jose,CA,95148,1220000,4,2,,1380,7327,1983,,884,,,,,https://www.redfin.com/CA/San-Jose/2987-Masonwood-St-95148/home/1407834,,,N,Y,37.3253241,-121.7966913
PAST SALE,April-13-2022,Single Family Residential,14528 New Jersey Ave,San Jose,CA,95124,2425000,4,3,SAN JOSE,2383,16449,1950,,1018,,Sold,,,https://www.redfin.com/CA/San-Jose/14528-New-Jersey-Ave-95124/home/1457378,MLSListings,ML81886761,N,Y,37.2575651,-121.9281337
PAST SALE,April-1-2022,Single Family Residential,350 Flamingo Dr,Campbell,CA,95008,2175000,3,2.5,CAMPBELL,1717,11804,1953,,1267,,Sold,,,https://www.redfin.com/CA/Campbell/350-Flamingo-Dr-95008/home/982326,MLSListings,ML81885048,N,Y,37.2818405,-121.9244445
PAST SALE,December-22-2021,Single Family Residential,1423 Kiner Ave,San Jose,CA,95125,1550000,3,2,SAN JOSE,1250,7160,1954,,1240,,Sold,,,https://www.redfin.com/CA/San-Jose/1423-Kiner-Ave-95125/home/1839620,MLSListings,ML81872352,N,Y,37.2809035,-121.8931035
PAST SALE,,Single Family Residential,1555 Callecita St,San Jose,CA,95125,1800000,4,2,,1981,7594,1962,,909,,,,,https://www.redfin.com/CA/San-Jose/1555-Callecita-St-95125/home/1295686,,,N,Y,37.2892292,-121.9041517
PAST SALE,April-20-2022,Single Family Residential,5807 Avigon Ct,San Jose,CA,95138,3485000,4,3.5,SAN JOSE,2981,19179,1998,,1169,175,Sold,,,https://www.redfin.com/CA/San-Jose/5807-Avigon-Ct-95138/home/979967,MLSListings,ML81879470,N,Y,37.2731661,-121.7545862
PAST SALE,,Single Family Residential,5963 Colorview Ct,San Jose,CA,95120,1940500,4,2,,1905,8280,,,1019,,,,,https://www.redfin.com/CA/San-Jose/5963-Colorview-Ct-95120/home/696651,,,N,Y,37.2317085,-121.8854884
